202312051655
baigai
x
yagura
wiper_drive,others,1528,9,3,6,win
shooter_h3_d,myself,1097,5,4,2,win
shooter_spla,others,1251,12,9,5,win
blaster_crash,others,1106,12,5,6,win
shooter_modelar_rg,others,1989,8,7,6,lose
wiper_drive,others,1106,7,1,4,lose
maneuver_spla_collabo,others,892,8,9,4,lose
blaster_long,others,1027,3,6,3,lose
a_x,a_y,a_sp,a_life,b_x,b_y,b_sp,b_life,y_x,y_y,y_sp,y_life,x_x,x_y,x_sp,x_life,u_x,u_y,u_sp,u_life,r_x,r_y,r_sp,r_life,d_x,d_y,d_sp,d_life,l_x,l_y,l_sp,l_life
1049,309,nan,1,1159,164,nan,1,nan,nan,nan,1,nan,nan,9,1,1164,444,nan,1,1165,458,nan,1,1165,444,0,1,1017,504,nan,1
1050,310,nan,1,1050,311,nan,1,nan,nan,nan,1,nan,nan,9,1,1064,197,nan,1,1163,475,4,1,1023,496,0,1,1024,509,nan,1
1048,311,nan,1,1138,167,nan,1,nan,nan,nan,1,nan,nan,9,1,1162,487,nan,1,1163,502,nan,1,1011,488,0,1,1013,501,nan,1
1043,312,nan,1,1128,169,nan,1,nan,nan,nan,1,nan,nan,9,1,1165,499,nan,1,1166,513,nan,1,1166,499,0,1,1002,486,nan,1
1042,320,nan,1,1114,176,nan,1,nan,nan,nan,1,1067,210,nan,1,1165,509,nan,1,1166,523,nan,1,1166,509,0,1,1007,456,nan,1
1034,333,nan,1,1033,333,nan,1,nan,nan,nan,1,1055,225,nan,1,1064,197,nan,1,1167,532,7,1,1016,400,0,1,1017,413,nan,1
1015,349,nan,1,1014,349,nan,1,nan,nan,nan,1,1052,244,nan,1,1064,197,nan,1,1165,543,7,1,36,728,0,1,nan,nan,nan,1
1001,360,nan,1,1001,360,nan,1,1862,102,nan,1,1066,248,nan,1,1064,197,nan,1,1164,553,8,1,195,696,nan,1,1027,358,nan,1
989,373,nan,1,988,373,nan,1,1711,137,nan,1,1075,233,nan,1,1163,550,nan,1,1164,564,8,1,290,677,nan,1,1059,399,nan,1
986,387,nan,1,986,387,nan,1,1620,159,nan,1,1071,224,nan,1,1165,561,nan,1,1166,575,nan,1,337,666,nan,1,1058,407,nan,1
993,412,nan,1,993,412,nan,1,1577,175,nan,1,1066,238,nan,1,1164,568,nan,1,1165,582,nan,1,372,651,nan,1,1060,415,nan,1
997,442,nan,1,996,442,nan,1,1546,194,nan,1,1062,251,nan,1,1162,564,nan,1,1164,578,4,1,413,625,nan,1,1066,425,nan,1
987,474,nan,1,1101,203,nan,1,1516,228,nan,1,1065,267,nan,1,1064,197,nan,1,1164,577,nan,1,444,605,nan,1,1077,422,nan,1
976,498,nan,1,975,498,nan,1,1484,252,nan,1,1063,283,nan,1,1064,197,nan,1,1164,577,nan,1,466,592,4,1,1109,408,nan,1
983,516,nan,1,1090,274,nan,1,1450,252,nan,1,1062,315,nan,1,1064,197,nan,1,1164,577,7,1,491,581,4,1,1141,401,nan,1
996,512,nan,1,1093,293,nan,1,1421,242,nan,1,1064,348,nan,1,1166,561,nan,1,1167,575,7,1,512,577,nan,1,1160,404,nan,1
988,501,nan,1,1106,314,nan,1,1400,234,nan,1,1072,380,nan,1,1160,397,nan,1,1171,567,nan,1,525,603,nan,1,1162,410,nan,1
979,487,nan,1,1116,318,nan,1,1385,229,nan,1,1086,404,nan,1,1168,549,nan,1,1169,563,20,1,553,613,nan,1,1157,421,nan,1
966,455,nan,1,1123,324,nan,1,1364,228,nan,1,1092,421,nan,1,1149,556,nan,1,1150,570,2,1,578,616,nan,1,1157,439,nan,1
953,413,nan,1,1123,336,nan,1,1349,227,nan,1,1095,424,nan,1,1149,465,nan,1,1137,577,2,1,600,613,nan,1,1151,478,nan,1
952,390,nan,1,1126,346,nan,1,1330,234,nan,1,1097,424,nan,1,1147,505,nan,1,1139,590,2,1,610,608,nan,1,1149,518,nan,1
962,365,nan,1,1126,352,nan,1,1296,250,nan,1,1097,424,nan,1,1143,542,nan,1,1140,592,nan,1,633,594,nan,1,1145,555,nan,1
989,346,nan,1,1127,353,nan,1,1274,245,nan,1,1097,424,nan,1,1156,565,nan,1,1134,594,nan,1,649,581,nan,1,1158,578,nan,1
1019,335,nan,1,1134,353,nan,1,1263,237,nan,1,1097,424,nan,1,1126,584,nan,1,1127,598,7,1,645,575,nan,1,1184,577,nan,1
1050,327,nan,1,1138,356,nan,1,1232,238,nan,1,1092,425,nan,1,1121,595,nan,1,1122,609,nan,1,649,574,nan,1,1209,581,nan,1
1057,316,nan,1,1132,364,nan,1,1206,236,nan,1,1084,421,nan,1,1218,560,nan,1,1122,613,nan,1,657,574,4,1,1220,573,0,1
1050,307,nan,1,1119,377,nan,1,1185,237,nan,1,1058,415,nan,1,1118,598,nan,1,1119,613,40,1,657,573,4,1,1217,555,0,1
1046,301,6,1,1106,407,nan,1,1167,239,nan,1,1039,420,nan,1,1118,598,nan,1,1119,612,47,1,660,573,65,1,1206,522,0,1
1039,315,6,1,1105,426,6,1,1153,241,nan,1,1032,419,3,1,1215,469,0,1,1120,612,41,1,666,577,65,1,1217,482,nan,1
1021,342,6,1,1128,433,6,1,1142,242,nan,1,1026,413,3,1,1246,450,0,1,1120,611,41,1,698,585,6,1,1248,463,3,1
1138,435,nan,1,1138,435,6,1,1129,246,nan,1,1019,402,3,1,1119,597,0,1,1120,611,42,1,725,591,6,1,1277,441,4,1
1032,375,nan,1,1146,434,6,1,1116,252,nan,1,1018,392,6,1,49,749,0,1,1112,612,47,1,748,595,6,1,1286,429,5,1
1029,353,nan,1,1155,425,63,1,1107,264,nan,1,nan,nan,nan,1,318,686,0,1,1119,622,3,1,768,596,6,1,1294,419,6,1
1017,347,nan,1,1160,414,63,1,1103,273,nan,1,1029,397,nan,1,555,624,0,1,1146,611,4,1,786,593,6,1,1289,424,6,1
1000,364,nan,1,1139,392,63,1,1101,284,nan,1,1037,418,nan,1,613,609,0,1,1168,590,nan,1,800,589,6,1,1298,445,6,1
977,399,nan,1,1127,386,63,1,1093,321,nan,1,1043,451,nan,1,628,610,0,1,1176,573,nan,1,809,581,6,1,1300,478,6,1
964,410,nan,1,1122,410,66,1,1079,346,nan,1,1037,466,3,1,665,616,0,1,1181,560,7,1,816,569,6,1,1299,475,6,1
966,409,nan,1,1128,435,6,1,1078,359,nan,1,1012,473,3,1,696,621,nan,1,1177,547,7,1,818,556,6,1,1300,433,6,1
968,418,nan,1,1138,468,nan,1,1085,386,nan,1,1000,485,nan,1,720,624,2,1,1172,546,7,1,821,541,nan,1,1279,414,nan,1
971,431,nan,1,1141,484,nan,1,1097,404,nan,1,993,500,nan,1,738,622,nan,1,1172,575,0,1,824,531,nan,1,1278,427,nan,1
977,420,nan,1,1141,509,nan,1,1101,413,nan,1,994,506,nan,1,753,619,4,1,1157,591,nan,1,824,520,nan,1,1260,463,nan,1
977,410,nan,1,1141,543,nan,1,1098,413,nan,1,994,506,nan,1,764,622,nan,1,1149,603,nan,1,833,515,nan,1,1236,489,nan,1
973,400,nan,1,1138,568,nan,1,1090,401,nan,1,994,506,nan,1,776,627,nan,1,1143,612,nan,1,837,527,4,1,1232,491,nan,1
983,390,nan,1,1132,579,nan,1,1079,388,nan,1,994,506,nan,1,786,635,nan,1,1140,621,nan,1,840,542,nan,1,1216,489,nan,1
1008,398,nan,1,1129,588,nan,1,1069,389,nan,1,994,506,nan,1,797,641,nan,1,1142,630,7,1,863,563,nan,1,1200,488,nan,1
nan,nan,nan,1,nan,nan,nan,1,1059,394,nan,1,994,506,nan,1,809,646,8,1,1146,633,nan,1,885,574,nan,1,1166,491,nan,1
nan,nan,nan,1,1131,595,nan,1,1041,403,nan,1,994,506,nan,1,839,652,nan,1,1158,632,nan,1,880,581,nan,1,1147,507,nan,1
1039,387,nan,1,1131,595,nan,1,1026,415,nan,1,994,506,nan,1,870,654,0,1,1166,625,nan,1,869,574,nan,1,1144,536,nan,1
1046,361,nan,1,1046,361,nan,1,1028,422,nan,1,994,506,nan,1,898,655,nan,1,900,669,nan,1,857,562,nan,1,1145,563,nan,1
1048,347,nan,1,1047,347,nan,1,1029,416,nan,1,994,506,nan,1,931,647,nan,1,nan,nan,nan,1,846,556,nan,1,1134,576,nan,1
1041,333,nan,1,1131,595,nan,1,1028,395,nan,1,994,506,nan,1,959,639,nan,1,nan,nan,nan,1,843,554,4,1,1117,590,nan,1
1034,305,nan,1,1131,595,nan,1,1031,352,nan,1,994,506,nan,1,977,634,4,1,1093,558,nan,1,842,547,nan,1,1078,595,nan,1
1031,268,nan,1,1131,595,nan,1,1043,371,nan,1,994,506,nan,1,989,631,nan,1,1107,551,nan,1,850,550,nan,1,1055,601,nan,1
1037,234,nan,1,1131,595,nan,1,1050,395,nan,1,994,506,nan,1,998,633,nan,1,1118,546,nan,1,863,553,nan,1,1071,614,nan,1
1060,233,nan,1,1131,595,nan,1,1049,405,nan,1,994,506,nan,1,1009,635,nan,1,1124,540,nan,1,876,548,nan,1,877,561,nan,1
1078,258,nan,1,nan,nan,nan,1,1044,401,nan,1,994,506,nan,1,1026,619,nan,1,1128,533,nan,1,874,539,nan,1,1150,586,nan,1
1091,276,nan,1,1131,595,nan,1,1032,389,nan,1,994,506,nan,1,1053,595,nan,1,nan,nan,nan,1,861,525,nan,1,1160,548,nan,1
1091,279,nan,1,1131,595,nan,1,1019,351,nan,1,994,506,nan,1,1073,570,nan,1,1137,549,nan,1,849,495,nan,1,1175,513,nan,1
1089,277,nan,1,1131,595,nan,1,1029,314,nan,1,994,506,nan,1,1059,562,nan,1,1143,547,nan,1,862,471,nan,1,1200,486,nan,1
1109,287,nan,1,1131,595,nan,1,1035,279,nan,1,994,506,nan,1,1044,557,nan,1,1135,557,nan,1,884,466,nan,1,1216,465,nan,1
1136,302,nan,1,1131,595,nan,1,1049,251,nan,1,994,506,nan,1,1038,547,20,1,1109,583,nan,1,904,462,4,1,1215,453,nan,1
1155,312,5,1,1131,595,6,1,1072,249,nan,1,994,506,nan,1,1087,589,2,1,1089,603,88,1,933,447,9,1,1219,456,9,1
1157,325,nan,1,1131,595,nan,1,nan,nan,9,1,994,506,nan,1,1057,517,2,1,1091,614,88,1,960,424,9,1,1249,471,9,1
nan,nan,nan,1,1131,595,nan,1,1091,316,9,1,994,506,nan,1,1052,483,22,1,nan,nan,88,1,973,409,9,1,1267,455,9,1
1167,370,nan,1,1131,595,nan,1,1086,336,9,1,994,506,nan,1,1046,453,22,1,1115,605,88,1,981,398,9,1,1264,440,9,1
1171,381,nan,1,1171,381,nan,1,1085,346,9,1,994,506,nan,1,1040,421,2,1,1128,587,88,1,988,389,9,1,1254,462,9,1
1189,414,nan,1,1131,595,nan,1,1088,341,nan,1,994,506,3,1,1043,411,2,1,1135,557,88,1,1134,543,nan,1,1242,491,9,1
1199,408,nan,1,1131,595,nan,1,1093,321,1,1,nan,nan,3,1,1021,424,2,1,1139,527,88,1,992,354,nan,1,1247,493,4,1
1175,390,nan,1,1131,595,63,1,1107,281,nan,1,nan,nan,3,1,1010,422,2,1,1164,511,88,1,984,343,nan,1,1264,476,4,1
1149,357,nan,1,1131,595,63,1,nan,nan,nan,1,1133,284,3,1,1006,416,2,1,1174,519,88,1,976,344,nan,1,1271,467,4,1
1131,325,nan,1,1131,595,66,1,1125,239,nan,1,1141,265,nan,1,1003,410,2,1,1170,519,88,1,984,347,nan,1,1275,460,4,1
1117,297,3,1,1116,297,6,1,1128,232,6,1,nan,nan,nan,1,998,402,0,1,1167,511,4,1,993,351,nan,1,1281,448,4,1
nan,nan,5,1,nan,nan,6,1,1138,225,6,1,nan,nan,nan,1,1162,487,nan,1,1163,501,4,1,999,346,nan,1,1287,435,4,1
nan,nan,5,1,nan,nan,9,1,1146,227,63,1,nan,nan,6,1,1156,483,nan,1,1157,496,4,1,992,338,nan,1,1301,424,4,1
1114,239,5,1,1114,239,9,1,1147,232,6,1,1818,122,nan,1,1151,496,nan,1,1152,510,4,1,981,337,nan,1,1310,444,4,1
nan,nan,nan,1,nan,nan,9,1,1148,227,6,1,1694,153,nan,1,1148,535,nan,1,1149,549,4,1,956,332,nan,1,1315,479,4,1
nan,nan,nan,1,nan,nan,93,1,1149,224,6,1,1617,173,6,1,912,345,nan,1,1143,581,4,1,1297,475,nan,1,1299,488,4,1
1039,239,nan,1,1038,239,93,1,1146,221,6,1,1579,185,6,1,896,359,nan,1,1140,592,4,1,1274,471,nan,1,1275,484,4,1
nan,nan,6,1,1041,240,93,1,1142,214,6,1,1535,200,6,1,891,366,nan,1,1140,588,4,1,929,403,nan,1,1233,474,4,1
1046,240,5,1,1818,135,9,1,1117,201,6,1,1498,218,66,1,903,368,nan,1,1136,562,4,1,945,421,nan,1,1194,478,4,1
1058,238,6,1,1687,162,9,1,nan,nan,6,1,1479,236,66,1,905,383,nan,1,1143,523,4,1,945,431,nan,1,1158,491,4,1
1074,236,63,1,1611,178,9,1,1108,141,66,1,1455,256,66,1,1148,489,0,1,1149,503,4,1,947,436,nan,1,nan,nan,4,1
1572,188,53,1,1571,188,91,1,nan,nan,69,1,1422,268,66,1,1149,508,8,1,1151,522,4,1,948,439,nan,1,1128,547,9,1
1539,205,51,1,1539,205,95,1,nan,nan,66,1,1404,243,66,1,1149,553,8,1,1150,567,4,1,951,438,nan,1,1139,581,9,1
nan,nan,51,1,1506,235,96,1,nan,nan,61,1,1382,222,6,1,1122,592,8,1,nan,nan,4,1,961,429,nan,1,1123,605,9,1
1486,264,65,1,1486,264,96,1,nan,nan,61,1,1368,205,6,1,1119,597,8,1,1120,611,4,1,971,425,nan,1,1089,606,9,1
1071,237,5,1,1469,279,9,1,nan,nan,63,1,1353,198,69,1,1066,577,8,1,1120,610,4,1,985,425,nan,1,1068,590,9,1
nan,nan,59,1,1462,287,nan,1,nan,nan,63,1,1341,193,3,1,995,399,8,1,1121,606,4,1,1121,592,nan,1,1053,583,9,1
nan,nan,61,1,1453,296,nan,1,1053,128,63,1,1329,187,nan,1,1005,387,8,1,1122,604,4,1,996,433,nan,1,1043,574,5,1
1442,310,63,1,1442,310,nan,1,1043,128,63,1,1305,176,nan,1,1018,375,8,1,1123,604,8,1,986,448,nan,1,1048,539,6,1
1122,261,66,1,1432,324,nan,1,1031,118,61,1,1274,158,5,1,1026,370,8,1,1123,603,40,1,977,462,nan,1,1060,501,6,1
1133,273,63,1,1414,332,nan,1,1006,113,65,1,1250,136,5,1,1028,365,7,1,1137,592,42,1,975,470,nan,1,1061,471,6,1
1135,286,63,1,1388,345,nan,1,990,115,65,1,1233,138,6,1,1028,336,7,1,1160,581,45,1,977,470,nan,1,1046,458,6,1
1141,314,69,1,1373,354,nan,1,nan,nan,66,1,1213,138,nan,1,1038,301,7,1,1163,579,45,1,1163,565,nan,1,1023,447,6,1
1146,327,3,1,1360,356,nan,1,nan,nan,66,1,1187,140,6,1,1058,277,7,1,1157,584,45,1,1004,430,nan,1,1005,444,6,1
1161,353,3,1,1348,357,nan,1,975,123,6,1,1170,150,6,1,1088,264,40,1,1143,605,47,1,1031,412,nan,1,984,424,6,1
1174,372,1,1,1341,353,nan,1,969,130,63,1,1132,173,9,1,1099,254,4,1,1120,625,1,1,1036,408,nan,1,971,391,6,1
1170,385,nan,1,1359,355,nan,1,964,145,63,1,1104,189,66,1,1104,246,4,1,1113,625,2,1,1039,403,nan,1,967,354,6,1
1163,387,3,1,1351,366,nan,1,955,183,69,1,1106,188,91,1,1100,238,43,1,1132,613,4,1,1037,389,nan,1,963,343,6,1
1156,365,1,1,1336,370,nan,1,937,217,69,1,1107,191,63,1,1078,249,45,1,1145,595,4,1,1037,374,nan,1,974,363,nan,1
1149,343,5,1,1323,370,nan,1,930,253,3,1,1104,203,63,1,1056,246,45,1,1145,589,5,1,1036,354,nan,1,997,371,5,1
1124,365,5,1,1320,361,nan,1,927,280,1,1,1097,212,61,1,1145,570,45,1,1147,584,8,1,1036,344,nan,1,989,394,5,1
1109,380,5,1,1108,380,nan,1,926,293,1,1,1093,201,65,1,1045,227,45,1,1144,597,80,1,1034,329,nan,1,957,405,nan,1
1109,379,9,1,1369,334,nan,1,919,291,5,1,nan,nan,66,1,1037,219,45,1,1137,609,83,1,1034,319,nan,1,934,400,nan,1
1113,367,61,1,1368,309,nan,1,920,290,nan,1,nan,nan,nan,1,1030,209,45,1,1133,613,83,1,1034,309,nan,1,915,395,9,1
1118,357,61,1,1365,294,nan,1,918,290,9,1,nan,nan,63,1,1028,209,45,1,1134,612,80,1,1034,299,nan,1,900,375,9,1
1120,349,61,1,1366,282,nan,1,908,289,61,1,nan,nan,69,1,1028,209,45,1,1135,610,88,1,1034,289,nan,1,905,374,9,1
1116,336,61,1,1364,267,nan,1,903,287,61,1,nan,nan,96,1,1028,209,48,1,1155,603,0,1,1038,284,nan,1,919,402,9,1
1109,314,61,1,1336,245,nan,1,902,286,63,1,nan,nan,91,1,1028,209,48,1,1165,602,0,1,1039,274,nan,1,942,440,9,1
1097,302,61,1,1320,230,nan,1,888,267,63,1,nan,nan,91,1,1028,209,4,1,1160,607,1,1,1038,265,nan,1,971,455,9,1
1067,288,61,1,1315,218,nan,1,883,251,63,1,nan,nan,93,1,1028,209,4,1,1153,615,1,1,1040,275,nan,1,994,455,9,1
1072,275,61,1,1314,206,nan,1,886,254,63,1,nan,nan,93,1,1028,209,4,1,1144,624,2,1,1068,298,nan,1,1022,459,9,1
1309,196,nan,1,1308,196,nan,1,nan,nan,6,1,nan,nan,9,1,1028,210,4,1,1128,629,nan,1,1071,313,nan,1,1060,464,9,1
nan,nan,nan,1,1297,197,nan,1,nan,nan,nan,1,nan,nan,nan,1,1063,448,4,1,1122,630,nan,1,1064,322,nan,1,1065,461,nan,1
nan,nan,nan,1,1289,209,nan,1,nan,nan,nan,1,nan,nan,nan,1,1125,606,0,1,1126,620,8,1,1059,326,nan,1,1031,471,nan,1
1280,215,nan,1,1279,215,nan,1,906,293,nan,1,nan,nan,nan,1,1141,580,nan,1,1143,594,8,1,1049,327,nan,1,991,497,nan,1
nan,nan,nan,1,1268,210,nan,1,904,290,nan,1,953,315,nan,1,970,511,nan,1,1153,582,8,1,1024,318,nan,1,972,524,nan,1
nan,nan,nan,1,1259,200,nan,1,904,290,nan,1,nan,nan,nan,1,1153,568,nan,1,1154,582,87,1,993,326,nan,1,958,529,nan,1
1248,199,nan,1,1247,199,nan,1,904,290,nan,1,nan,nan,nan,1,940,492,4,1,1151,591,87,1,979,354,nan,1,942,505,nan,1
nan,nan,nan,1,1238,209,nan,1,904,303,nan,1,nan,nan,nan,1,1144,589,4,1,1145,603,8,1,992,387,nan,1,961,502,nan,1
1073,220,nan,1,1232,221,nan,1,899,313,nan,1,nan,nan,nan,1,1028,210,nan,1,1130,612,nan,1,1005,419,nan,1,1005,515,nan,1
1069,228,nan,1,1234,235,nan,1,894,309,nan,1,nan,nan,nan,1,1028,210,nan,1,1098,609,nan,1,993,445,nan,1,1034,504,nan,1
1075,242,nan,1,1232,233,nan,1,870,306,nan,1,nan,nan,nan,1,1028,210,nan,1,1069,580,nan,1,962,459,nan,1,1021,494,nan,1
1045,218,nan,1,1222,220,nan,1,853,302,nan,1,nan,nan,nan,1,1064,525,4,1,1065,539,nan,1,930,474,nan,1,1000,499,nan,1
1015,202,nan,1,1213,211,nan,1,848,294,nan,1,nan,nan,nan,1,1067,505,4,1,1068,519,nan,1,910,482,nan,1,986,513,nan,1
992,192,nan,1,1202,220,nan,1,849,288,nan,1,nan,nan,nan,1,1028,210,nan,1,1068,506,nan,1,897,490,0,1,983,548,nan,1
990,191,nan,1,1196,233,nan,1,857,284,nan,1,nan,nan,nan,1,1028,210,nan,1,1069,502,nan,1,888,494,nan,1,979,580,nan,1
1005,204,nan,1,1183,234,nan,1,877,273,9,1,nan,nan,nan,1,1067,483,nan,1,1068,497,nan,1,881,486,nan,1,976,594,nan,1
1029,236,nan,1,1171,228,nan,1,913,270,9,1,nan,nan,nan,1,1061,478,nan,1,1062,492,nan,1,879,473,2,1,983,594,nan,1
1041,260,nan,1,1162,217,nan,1,937,285,9,1,nan,nan,nan,1,1028,209,nan,1,1062,493,nan,1,880,451,2,1,994,593,nan,1
1043,285,nan,1,1151,212,nan,1,940,292,9,1,nan,nan,nan,1,1028,210,nan,1,1063,495,nan,1,878,419,nan,1,1014,597,nan,1
1050,314,nan,1,1138,212,nan,1,939,274,9,1,nan,nan,nan,1,1035,586,nan,1,1065,496,nan,1,857,393,nan,1,1037,599,nan,1
1057,324,nan,1,1126,208,nan,1,940,248,9,1,nan,nan,nan,1,1057,562,nan,1,1074,501,nan,1,845,379,4,1,1059,575,nan,1
1059,327,nan,1,1119,198,nan,1,937,236,nan,1,nan,nan,nan,1,1074,487,0,1,1075,501,nan,1,847,386,4,1,848,399,nan,1
1060,339,nan,1,1115,189,nan,1,935,242,9,1,nan,nan,nan,1,1073,486,nan,1,1074,500,nan,1,852,396,nan,1,nan,nan,nan,1
1057,347,nan,1,1112,179,nan,1,937,254,9,1,nan,nan,nan,1,1058,463,nan,1,nan,nan,nan,1,857,410,nan,1,1060,476,nan,1
1061,343,nan,1,1060,343,nan,1,938,278,9,1,954,303,nan,1,1084,493,nan,1,1085,507,nan,1,859,428,nan,1,1039,457,nan,1
1067,334,nan,1,1066,334,nan,1,936,293,nan,1,952,319,nan,1,1027,444,nan,1,1086,507,nan,1,862,442,nan,1,1029,457,nan,1
1080,316,nan,1,1101,198,nan,1,936,291,nan,1,952,317,nan,1,1073,489,nan,1,1074,503,nan,1,870,452,nan,1,1015,458,nan,1
1100,313,nan,1,1094,213,nan,1,936,291,nan,1,952,317,nan,1,987,445,nan,1,1071,496,nan,1,886,470,nan,1,989,459,nan,1
1097,320,nan,1,1101,224,nan,1,936,291,nan,1,952,317,nan,1,949,447,nan,1,1066,524,nan,1,907,495,nan,1,951,460,nan,1
1093,231,nan,1,1092,231,nan,1,936,291,nan,1,952,317,nan,1,952,456,0,1,1062,562,nan,1,917,516,nan,1,954,469,nan,1
1088,243,nan,1,1101,215,nan,1,936,291,nan,1,952,317,nan,1,1060,590,0,1,1061,604,nan,1,918,513,0,1,954,501,nan,1
1091,225,nan,1,1131,191,nan,1,944,288,nan,1,nan,nan,nan,1,1069,617,nan,1,1071,631,nan,1,1070,617,0,1,945,518,4,1
1090,254,nan,1,1131,171,nan,1,1009,261,nan,1,nan,nan,nan,1,1073,618,nan,1,1074,632,nan,1,911,491,nan,1,952,531,nan,1
1119,162,nan,1,1119,162,nan,1,nan,nan,nan,1,nan,nan,nan,1,50,689,nan,1,1074,604,nan,1,892,464,nan,1,969,548,nan,1
1090,339,nan,1,1089,339,nan,1,1194,197,nan,1,nan,nan,nan,1,344,622,nan,1,1074,591,nan,1,878,444,nan,1,978,578,nan,1
1089,314,nan,1,1088,314,nan,1,1312,162,nan,1,1662,92,nan,1,640,552,nan,1,1077,593,nan,1,871,441,nan,1,978,592,nan,1
1077,286,nan,1,1077,287,nan,1,1439,131,nan,1,1387,179,nan,1,893,490,4,1,1106,600,nan,1,879,448,nan,1,981,593,nan,1
nan,nan,nan,1,nan,nan,nan,1,1563,108,nan,1,1150,261,nan,1,1047,451,nan,1,1128,606,nan,1,892,459,4,1,988,591,nan,1
1056,258,nan,1,nan,nan,nan,1,1666,98,nan,1,1047,300,nan,1,1047,451,nan,1,1132,607,nan,1,896,462,4,1,989,588,nan,1
1035,231,nan,1,1035,232,nan,1,1733,104,nan,1,1067,260,nan,1,1039,448,nan,1,1129,607,nan,1,897,449,nan,1,1013,588,nan,1
1023,216,nan,1,1022,216,nan,1,1756,125,nan,1,1079,212,nan,1,1015,441,nan,1,1127,606,nan,1,902,415,nan,1,1052,576,nan,1
1016,209,nan,1,1016,209,nan,1,1756,128,nan,1,nan,nan,nan,1,978,442,nan,1,1109,607,nan,1,910,391,nan,1,1074,561,nan,1
1010,199,nan,1,1009,199,nan,1,1736,135,nan,1,nan,nan,nan,1,947,461,nan,1,nan,nan,nan,1,907,393,nan,1,1077,553,nan,1
1007,197,nan,1,1007,197,nan,1,1695,149,nan,1,1081,203,nan,1,914,475,nan,1,nan,nan,nan,1,908,402,nan,1,1080,535,nan,1
1008,198,nan,1,nan,nan,nan,1,1663,156,nan,1,nan,nan,nan,1,888,472,4,1,1070,549,nan,1,918,416,nan,1,1080,525,nan,1
1009,199,nan,1,1008,199,9,1,1637,155,nan,1,nan,nan,nan,1,875,473,nan,1,1082,577,nan,1,929,443,40,1,1082,499,nan,1
1009,199,6,1,1008,200,9,1,1611,160,nan,1,1064,214,nan,1,869,476,nan,1,1109,606,nan,1,948,441,40,1,1084,493,2,1
1009,200,63,1,986,191,9,1,1576,174,nan,1,1060,232,nan,1,865,491,nan,1,1121,614,nan,1,952,430,40,1,1077,517,2,1
1009,200,6,1,1008,200,9,1,1535,182,nan,1,1066,225,nan,1,874,509,nan,1,1120,613,nan,1,960,431,43,1,1054,513,2,1
1009,200,63,1,983,188,9,1,1497,188,nan,1,nan,nan,nan,1,885,498,95,1,1118,611,nan,1,966,432,40,1,1043,512,26,1
1010,199,63,1,985,177,6,1,1464,199,nan,1,1119,201,nan,1,882,484,95,1,1117,610,nan,1,965,430,40,1,1052,525,26,1
nan,nan,5,1,989,186,6,1,1432,202,nan,1,1145,202,nan,1,872,475,95,1,1116,609,nan,1,979,426,40,1,1057,527,26,1
nan,nan,59,1,1003,190,nan,1,1402,207,nan,1,1150,195,nan,1,873,462,95,1,1114,609,nan,1,1008,423,40,1,1065,505,29,1
nan,nan,59,1,nan,nan,6,1,1377,215,nan,1,1155,216,nan,1,879,448,95,1,1091,598,nan,1,1017,411,40,1,1067,488,61,1
996,188,66,1,996,188,9,1,1365,222,nan,1,1156,238,nan,1,893,415,48,1,1065,568,nan,1,1024,409,45,1,1067,488,66,1
1039,229,61,1,1039,230,1,1,1358,225,nan,1,1136,229,nan,1,903,387,7,1,1068,529,nan,1,1034,411,48,1,1066,490,69,1
1042,208,6,1,983,188,1,1,1344,230,nan,1,1117,219,nan,1,911,354,7,1,1074,512,nan,1,1046,422,49,1,1048,435,69,1
1021,210,6,1,984,187,nan,1,1306,234,nan,1,1102,211,nan,1,915,321,7,1,1074,529,nan,1,1055,429,49,1,1066,492,69,1
985,182,63,1,984,182,nan,1,1270,229,nan,1,1096,200,nan,1,913,304,nan,1,1086,564,nan,1,1057,419,49,1,1057,485,66,1
1001,236,61,1,985,178,3,1,1241,226,nan,1,nan,nan,nan,1,913,292,nan,1,1092,583,nan,1,1068,405,49,1,1028,463,69,1
1001,213,65,1,985,178,1,1,1222,225,nan,1,nan,nan,nan,1,920,285,nan,1,1092,582,nan,1,1069,394,49,1,993,438,42,1
nan,nan,66,1,985,179,1,1,1208,227,nan,1,nan,nan,nan,1,931,284,nan,1,1101,586,nan,1,1060,391,61,1,977,430,4,1
nan,nan,63,1,985,179,5,1,1203,229,nan,1,nan,nan,nan,1,931,285,nan,1,1113,589,nan,1,1059,386,63,1,971,453,61,1
999,191,69,1,985,179,31,1,1206,229,nan,1,nan,nan,nan,1,931,285,nan,1,1120,589,nan,1,1056,376,5,1,963,473,6,1
1010,206,3,1,985,179,6,1,1207,229,nan,1,nan,nan,nan,1,931,285,nan,1,1131,591,nan,1,1049,372,5,1,953,464,66,1
1016,223,1,1,985,179,33,1,1195,231,nan,1,nan,nan,nan,1,931,285,nan,1,1145,577,0,1,1040,381,5,1,939,436,69,1
1030,266,1,1,1029,266,61,1,1177,234,nan,1,1121,181,nan,1,931,285,nan,1,1161,561,0,1,1028,394,5,1,925,425,65,1
1032,286,nan,1,984,185,66,1,1166,238,nan,1,1182,263,nan,1,927,298,nan,1,1161,557,0,1,1016,416,5,1,913,425,6,1
