202312051644
baigai
x
yagura
spinner_hydrant,others,1098,16,3,4,win
maneuver_spla_collabo,others,1302,5,1,5,win
hude_pablo,others,1222,13,3,5,win
shooter_h3_d,myself,878,6,1,3,win
shelter_spy_sorella,others,1104,7,5,5,lose
maneuver_kelvin,others,850,8,11,4,lose
shooter_bottle_foil,others,1081,7,5,4,lose
shooter_52,others,987,6,9,5,lose
a_x,a_y,a_sp,a_life,b_x,b_y,b_sp,b_life,y_x,y_y,y_sp,y_life,x_x,x_y,x_sp,x_life,u_x,u_y,u_sp,u_life,r_x,r_y,r_sp,r_life,d_x,d_y,d_sp,d_life,l_x,l_y,l_sp,l_life
822,597,6,1,871,556,9,1,961,367,nan,1,994,395,63,1,850,355,7,1,nan,nan,4,1,1007,505,8,1,743,668,nan,1
812,606,6,1,861,588,9,1,959,380,nan,1,1032,391,63,1,850,355,8,1,nan,nan,80,1,1027,469,83,1,743,668,nan,1
807,622,6,1,860,618,9,1,967,392,nan,1,1067,400,63,1,850,355,8,1,1001,513,8,1,1043,433,85,1,743,668,66,1
810,632,6,1,863,634,9,1,988,394,nan,1,1078,423,63,1,850,355,60,1,1001,513,82,1,1052,398,88,1,852,369,69,1
814,640,6,1,868,643,9,1,nan,nan,nan,1,1065,423,63,1,850,355,6,1,1001,513,84,1,1043,365,90,1,1045,378,46,1
820,650,6,1,872,659,9,1,nan,nan,nan,1,1063,409,63,1,850,355,6,1,1001,513,85,1,1042,334,90,1,743,668,46,1
828,662,6,1,875,680,9,1,1008,337,nan,1,1064,408,63,1,850,355,68,1,1001,513,8,1,1061,307,91,1,743,668,46,1
836,676,6,1,836,677,9,1,1001,324,nan,1,1056,399,63,1,850,355,67,1,1001,513,88,1,1085,283,94,1,743,668,46,1
838,691,6,1,877,699,9,1,1004,311,nan,1,1057,387,63,1,850,355,2,1,1001,513,84,1,1116,283,9,1,743,668,4,1
829,698,6,1,879,694,9,1,1016,304,nan,1,1053,372,91,1,850,355,nan,1,1001,513,9,1,1140,287,nan,1,852,369,46,1
827,693,6,1,879,692,9,1,1039,299,nan,1,nan,nan,91,1,850,355,nan,1,1001,513,2,1,1144,286,nan,1,852,369,46,1
828,690,6,1,874,686,9,1,1077,297,nan,1,1052,298,91,1,850,355,4,1,1001,513,3,1,1140,289,nan,1,852,369,49,1
828,688,6,1,873,683,9,1,1105,289,3,1,nan,nan,91,1,850,355,4,1,1001,513,94,1,1137,294,nan,1,852,369,66,1
829,687,nan,1,873,683,9,1,1120,284,3,1,nan,nan,91,1,999,499,8,1,1001,513,94,1,1000,499,nan,1,nan,nan,62,1
831,688,nan,1,874,684,9,1,1118,285,3,1,1083,287,91,1,999,499,8,1,1001,513,5,1,1000,499,nan,1,nan,nan,62,1
832,686,nan,1,874,684,9,1,1110,291,3,1,1055,312,91,1,nan,nan,8,1,nan,nan,5,1,nan,nan,nan,1,nan,nan,66,1
834,686,nan,1,874,684,9,1,1105,294,3,1,nan,nan,91,1,77,798,nan,1,nan,nan,8,1,1038,327,nan,1,79,811,69,1
836,688,nan,1,874,684,9,1,1104,295,3,1,992,363,91,1,217,792,nan,1,nan,nan,nan,1,945,360,nan,1,219,805,69,1
836,689,5,1,874,684,9,1,1104,294,3,1,970,394,91,1,306,793,8,1,nan,nan,nan,1,826,404,nan,1,308,806,66,1
836,689,5,1,874,684,9,1,1101,300,3,1,956,428,91,1,346,797,8,1,nan,nan,8,1,685,460,nan,1,349,810,66,1
836,689,5,1,868,686,39,1,1087,303,3,1,945,463,91,1,-6,730,4,1,nan,nan,nan,1,530,525,nan,1,376,816,66,1
836,689,5,1,835,689,39,1,1058,315,3,1,933,491,91,1,164,712,80,1,nan,nan,nan,1,380,593,nan,1,399,813,6,1
836,689,5,1,835,689,39,1,1025,330,3,1,908,516,91,1,270,701,80,1,nan,nan,nan,1,257,653,nan,1,417,813,6,1
nan,nan,5,1,838,701,39,1,996,351,3,1,883,542,91,1,332,692,8,1,120,726,nan,1,180,697,nan,1,450,812,66,1
nan,nan,5,1,836,705,39,1,972,377,3,1,871,558,91,1,364,684,8,1,244,702,nan,1,158,713,nan,1,475,816,66,1
835,687,5,1,834,687,39,1,956,411,3,1,867,566,91,1,410,675,82,1,316,685,nan,1,161,712,nan,1,489,821,66,1
nan,nan,5,1,840,706,39,1,937,439,3,1,856,594,91,1,448,664,8,1,352,671,nan,1,206,695,nan,1,501,822,6,1
nan,nan,5,1,838,710,39,1,911,461,3,1,838,629,91,1,472,652,8,1,392,645,nan,1,240,680,nan,1,510,822,6,1
843,693,5,1,836,715,39,1,886,485,3,1,825,660,91,1,486,647,84,1,428,615,nan,1,272,665,nan,1,520,821,62,1
842,688,5,1,835,716,39,1,878,516,3,1,818,679,91,1,507,643,85,1,461,598,nan,1,297,652,nan,1,530,818,62,1
840,690,5,1,836,715,39,1,878,546,3,1,nan,nan,91,1,525,640,8,1,488,606,nan,1,323,638,nan,1,540,814,66,1
837,714,5,1,836,714,39,1,856,572,3,1,nan,nan,91,1,553,624,88,1,518,612,nan,1,361,623,nan,1,550,809,69,1
842,696,5,1,836,714,39,1,844,604,3,1,nan,nan,91,1,582,605,88,1,546,615,nan,1,397,609,nan,1,558,803,2,1
nan,nan,5,1,836,714,39,1,842,637,3,1,nan,nan,91,1,612,589,87,1,572,608,nan,1,431,595,nan,1,567,797,9,1
nan,nan,5,1,nan,nan,39,1,826,653,3,1,nan,nan,91,1,638,579,42,1,593,603,nan,1,460,583,nan,1,574,795,6,1
837,680,5,1,836,714,39,1,792,648,3,1,nan,nan,91,1,649,571,94,1,651,585,nan,1,486,580,nan,1,575,806,6,1
840,678,5,1,836,714,39,1,764,643,3,1,nan,nan,91,1,646,569,5,1,nan,nan,nan,1,515,583,nan,1,571,817,6,1
849,671,6,1,836,714,39,1,751,637,3,1,nan,nan,91,1,648,569,48,1,689,626,nan,1,545,583,nan,1,565,826,nan,1
854,664,6,1,837,714,39,1,739,636,3,1,nan,nan,91,1,661,568,48,1,nan,nan,0,1,575,582,nan,1,560,836,6,1
860,651,6,1,838,710,39,1,730,619,3,1,nan,nan,91,1,672,572,7,1,748,605,0,1,598,584,nan,1,562,839,6,1
865,647,6,1,841,704,39,1,742,608,3,1,792,683,91,1,663,574,48,1,797,589,0,1,604,584,nan,1,562,832,9,1
870,650,6,1,844,697,39,1,759,606,3,1,781,681,91,1,653,566,nan,1,800,583,nan,1,605,559,nan,1,563,820,9,1
873,653,nan,1,844,698,39,1,774,612,3,1,772,683,91,1,646,557,nan,1,804,580,nan,1,572,535,nan,1,560,809,66,1
874,658,nan,1,843,697,46,1,788,613,3,1,760,679,91,1,631,538,nan,1,804,579,2,1,540,542,nan,1,551,799,6,1
876,667,nan,1,849,706,43,1,800,605,3,1,739,680,91,1,629,533,nan,1,nan,nan,nan,1,531,532,nan,1,541,792,6,1
887,684,nan,1,839,709,43,1,812,609,1,1,718,684,91,1,629,533,nan,1,761,624,nan,1,513,505,nan,1,548,787,62,1
897,707,nan,1,835,694,43,1,825,603,1,1,704,684,43,1,630,533,nan,1,756,631,4,1,501,485,nan,1,561,783,66,1
901,717,nan,1,831,673,43,1,838,573,1,1,702,681,43,1,629,533,nan,1,783,639,5,1,510,486,nan,1,574,776,66,1
903,720,nan,1,832,676,91,1,834,539,nan,1,708,673,46,1,629,533,nan,1,808,647,8,1,523,486,nan,1,591,767,6,1
905,718,nan,1,832,680,91,1,817,514,3,1,716,666,nan,1,629,533,nan,1,809,649,nan,1,539,486,nan,1,610,756,66,1
908,722,nan,1,831,680,45,1,805,503,3,1,723,659,46,1,629,533,nan,1,805,649,8,1,574,493,nan,1,625,749,69,1
914,727,nan,1,832,675,46,1,803,501,3,1,729,650,9,1,629,533,nan,1,789,655,4,1,588,527,nan,1,633,749,91,1
927,734,nan,1,834,663,46,1,804,504,nan,1,nan,nan,56,1,629,533,nan,1,777,655,20,1,776,640,nan,1,643,750,91,1
927,750,nan,1,833,650,4,1,814,524,nan,1,750,610,nan,1,629,533,nan,1,778,663,nan,1,654,739,nan,1,655,752,nan,1
936,753,nan,1,803,636,4,1,831,553,nan,1,751,572,nan,1,629,533,nan,1,777,682,nan,1,651,575,nan,1,669,750,nan,1
948,746,nan,1,773,641,4,1,845,588,nan,1,761,551,4,1,629,533,nan,1,767,687,nan,1,650,574,nan,1,682,752,nan,1
952,742,nan,1,768,649,4,1,858,622,nan,1,774,558,nan,1,629,533,nan,1,767,696,nan,1,649,574,nan,1,695,755,nan,1
959,735,nan,1,772,663,49,1,858,653,1,1,781,589,nan,1,629,533,nan,1,767,709,nan,1,649,574,nan,1,708,757,nan,1
978,712,nan,1,776,674,49,1,850,683,1,1,778,605,nan,1,629,533,nan,1,nan,nan,nan,1,720,744,nan,1,721,757,nan,1
978,712,nan,1,780,681,nan,1,846,707,nan,1,773,634,nan,1,629,533,nan,1,741,723,nan,1,645,576,nan,1,723,757,nan,1
978,712,nan,1,790,682,51,1,846,715,nan,1,1313,45,nan,1,629,533,nan,1,732,740,nan,1,645,580,nan,1,703,757,nan,1
978,712,nan,1,800,686,51,1,848,711,13,1,nan,nan,69,1,629,533,nan,1,707,768,28,1,650,578,nan,1,686,755,93,1
978,712,nan,1,806,692,63,1,848,719,13,1,nan,nan,66,1,660,731,nan,1,665,778,2,1,652,569,nan,1,662,744,96,1
978,712,nan,1,978,713,63,1,852,726,5,1,799,687,66,1,629,533,nan,1,nan,nan,28,1,657,567,nan,1,629,735,99,1
978,712,nan,1,978,713,63,1,853,736,5,1,795,690,66,1,629,533,nan,1,nan,nan,28,1,678,573,nan,1,599,730,99,1
978,712,nan,1,978,713,3,1,845,743,nan,1,791,688,66,1,629,533,nan,1,663,755,2,1,698,578,nan,1,582,737,96,1
978,712,nan,1,803,686,3,1,838,734,3,1,778,687,66,1,629,533,nan,1,665,753,2,1,669,572,nan,1,569,742,9,1
978,712,nan,1,798,686,3,1,854,725,3,1,773,696,66,1,629,533,nan,1,666,753,0,1,634,569,nan,1,558,746,nan,1
978,712,nan,1,788,686,3,1,862,704,33,1,767,692,66,1,629,533,nan,1,666,753,nan,1,610,566,nan,1,548,747,nan,1
978,712,nan,1,778,686,3,1,862,690,33,1,754,665,66,1,629,533,nan,1,666,753,nan,1,665,739,nan,1,539,744,nan,1
978,712,6,1,770,684,3,1,860,677,5,1,742,650,66,1,535,727,nan,1,666,753,2,1,602,556,nan,1,537,740,nan,1
978,712,6,1,770,676,3,1,863,672,5,1,742,637,66,1,548,726,nan,1,666,753,3,1,626,562,nan,1,550,739,nan,1
978,712,6,1,769,686,3,1,872,678,5,1,747,623,66,1,559,727,nan,1,666,753,3,1,649,568,nan,1,561,740,nan,1
978,712,6,1,755,710,3,1,878,683,5,1,755,614,66,1,568,730,nan,1,666,753,4,1,647,570,nan,1,570,743,nan,1
978,712,6,1,742,728,3,1,873,677,5,1,761,612,66,1,577,733,nan,1,666,753,4,1,644,570,nan,1,579,745,nan,1
978,712,6,1,729,739,3,1,858,665,5,1,767,609,66,1,587,732,nan,1,666,753,5,1,650,570,nan,1,589,745,nan,1
978,712,6,1,695,759,3,1,841,659,5,1,763,615,66,1,596,731,nan,1,nan,nan,8,1,664,569,nan,1,599,744,nan,1
978,712,6,1,695,767,3,1,840,666,5,1,756,625,6,1,604,732,nan,1,nan,nan,8,1,677,571,nan,1,607,745,nan,1
978,712,6,1,695,766,3,1,838,674,5,1,756,627,69,1,152,677,nan,1,nan,nan,8,1,684,570,nan,1,613,749,nan,1
978,712,6,1,696,766,3,1,844,677,5,1,753,630,9,1,260,659,nan,1,nan,nan,4,1,690,566,nan,1,619,754,nan,1
978,712,6,1,700,766,6,1,864,671,5,1,752,623,3,1,322,648,nan,1,nan,nan,42,1,694,571,nan,1,624,756,nan,1
978,712,6,1,702,746,6,1,869,659,5,1,753,609,3,1,354,642,nan,1,nan,nan,44,1,694,572,nan,1,628,762,nan,1
978,712,6,1,704,732,6,1,866,647,5,1,751,602,1,1,398,641,nan,1,nan,nan,4,1,698,573,nan,1,629,767,nan,1
978,712,6,1,705,731,6,1,848,639,5,1,758,589,66,1,439,643,nan,1,nan,nan,48,1,697,572,0,1,638,766,nan,1
nan,nan,6,1,705,731,6,1,820,646,5,1,768,574,91,1,469,644,0,1,nan,nan,48,1,694,573,0,1,651,764,nan,1
nan,nan,6,1,705,731,6,1,807,656,5,1,767,565,63,1,490,648,0,1,nan,nan,48,1,696,572,0,1,660,767,nan,1
nan,nan,6,1,705,731,6,1,812,653,5,1,761,561,61,1,508,650,0,1,719,181,45,1,694,571,6,1,670,764,nan,1
nan,nan,6,1,705,731,6,1,826,658,5,1,760,552,65,1,530,647,0,1,nan,nan,48,1,693,571,nan,1,682,759,nan,1
nan,nan,6,1,705,731,6,1,830,661,5,1,760,542,65,1,546,638,0,1,116,700,48,1,692,570,2,1,695,753,nan,1
nan,nan,6,1,nan,nan,6,1,822,674,33,1,760,533,66,1,552,623,0,1,239,671,48,1,693,569,2,1,707,747,nan,1
nan,nan,6,1,nan,nan,6,1,812,690,33,1,760,522,66,1,551,598,0,1,310,651,48,1,710,555,6,1,718,740,nan,1
nan,nan,6,1,nan,nan,6,1,813,689,33,1,761,508,66,1,552,566,0,1,345,637,48,1,726,527,4,1,730,739,nan,1
nan,nan,6,1,nan,nan,6,1,822,678,31,1,762,497,69,1,558,533,nan,1,384,609,48,1,732,505,nan,1,730,753,nan,1
nan,nan,6,1,nan,nan,6,1,835,681,35,1,762,490,96,1,579,507,2,1,413,579,48,1,744,491,6,1,714,758,6,1
nan,nan,6,1,705,731,6,1,846,677,1,1,762,490,91,1,612,501,2,1,435,555,48,1,751,476,8,1,697,759,6,1
nan,nan,nan,1,705,731,nan,1,833,685,nan,1,1313,45,nan,1,646,505,nan,1,458,535,nan,1,756,469,nan,1,684,754,nan,1
nan,nan,nan,1,705,731,nan,1,830,678,nan,1,1313,45,nan,1,662,504,nan,1,477,516,nan,1,758,479,nan,1,672,748,nan,1
nan,nan,nan,1,705,731,nan,1,831,674,nan,1,1313,45,nan,1,665,498,nan,1,494,509,nan,1,761,486,nan,1,645,732,nan,1
1745,223,nan,1,705,731,nan,1,829,675,nan,1,1313,45,nan,1,663,500,nan,1,530,514,nan,1,767,496,nan,1,626,725,nan,1
1435,324,nan,1,705,731,nan,1,828,674,nan,1,762,490,nan,1,646,495,nan,1,570,513,nan,1,768,507,nan,1,607,723,nan,1
1136,425,nan,1,705,731,nan,1,830,671,nan,1,762,490,nan,1,628,491,nan,1,nan,nan,nan,1,770,515,nan,1,581,714,nan,1
891,507,3,1,705,731,9,1,830,671,nan,1,762,490,nan,1,640,499,nan,1,nan,nan,nan,1,777,531,nan,1,561,703,nan,1
759,552,3,1,705,731,nan,1,829,661,nan,1,762,490,nan,1,671,505,nan,1,672,519,nan,1,776,544,nan,1,555,690,nan,1
760,553,11,1,705,731,nan,1,829,658,nan,1,762,490,nan,1,555,661,nan,1,695,529,nan,1,556,661,nan,1,557,675,nan,1
760,552,11,1,705,731,31,1,829,658,nan,1,762,490,nan,1,659,500,nan,1,710,527,nan,1,549,642,nan,1,551,655,nan,1
nan,nan,nan,1,705,731,31,1,829,656,nan,1,762,490,nan,1,646,497,nan,1,724,516,nan,1,781,562,nan,1,543,624,nan,1
nan,nan,3,1,705,731,nan,1,829,647,nan,1,762,490,nan,1,645,497,nan,1,736,507,nan,1,789,558,nan,1,542,592,nan,1
nan,nan,3,1,705,731,3,1,829,647,nan,1,762,490,nan,1,645,497,nan,1,nan,nan,nan,1,786,561,nan,1,552,563,nan,1
nan,nan,14,1,nan,nan,nan,1,827,657,nan,1,762,490,nan,1,646,498,nan,1,nan,nan,nan,1,786,556,nan,1,570,538,nan,1
768,551,14,1,767,551,5,1,826,662,nan,1,762,490,nan,1,646,498,nan,1,nan,nan,nan,1,587,502,nan,1,588,514,nan,1
768,551,nan,1,767,551,5,1,826,662,nan,1,762,490,nan,1,593,487,nan,1,nan,nan,nan,1,784,547,nan,1,595,499,nan,1
768,551,nan,1,767,551,nan,1,827,662,nan,1,762,490,nan,1,601,478,nan,1,nan,nan,nan,1,602,478,nan,1,603,491,nan,1
768,551,nan,1,767,551,nan,1,830,667,nan,1,762,490,nan,1,614,475,nan,1,nan,nan,nan,1,615,475,nan,1,616,489,nan,1
768,551,nan,1,767,551,nan,1,830,668,nan,1,762,490,nan,1,627,478,nan,1,nan,nan,nan,1,627,478,nan,1,629,491,nan,1
768,551,nan,1,767,551,4,1,833,673,nan,1,762,490,nan,1,592,498,nan,1,nan,nan,nan,1,747,430,nan,1,629,496,nan,1
768,551,nan,1,767,551,4,1,832,673,nan,1,762,490,nan,1,633,493,nan,1,nan,nan,nan,1,754,414,nan,1,635,506,nan,1
768,551,nan,1,767,551,4,1,832,672,nan,1,762,490,nan,1,599,559,nan,1,nan,nan,nan,1,755,404,nan,1,643,513,nan,1
768,551,nan,1,767,551,43,1,831,672,nan,1,762,490,nan,1,631,575,nan,1,nan,nan,nan,1,753,392,nan,1,654,511,nan,1
768,551,nan,1,767,551,45,1,830,673,nan,1,762,490,nan,1,649,582,nan,1,nan,nan,nan,1,752,361,nan,1,660,504,nan,1
768,551,3,1,767,551,4,1,830,673,nan,1,1313,45,nan,1,646,584,nan,1,nan,nan,nan,1,749,327,nan,1,650,504,nan,1
768,551,3,1,767,551,4,1,824,675,nan,1,1313,45,nan,1,647,575,nan,1,nan,nan,nan,1,750,293,nan,1,639,504,nan,1
768,551,nan,1,767,551,nan,1,799,692,nan,1,1313,45,nan,1,662,569,nan,1,nan,nan,nan,1,750,273,nan,1,630,504,nan,1
768,551,nan,1,767,551,nan,1,779,704,nan,1,1313,45,nan,1,674,569,nan,1,770,627,nan,1,762,267,nan,1,631,505,nan,1
768,551,3,1,767,551,51,1,779,700,nan,1,1313,45,nan,1,697,574,nan,1,776,641,nan,1,770,262,nan,1,639,501,nan,1
768,551,nan,1,767,551,51,1,785,697,nan,1,1313,45,nan,1,689,584,nan,1,774,643,nan,1,776,261,nan,1,649,493,nan,1
768,551,nan,1,767,551,nan,1,791,703,nan,1,1313,45,nan,1,676,588,nan,1,768,642,nan,1,797,259,nan,1,657,487,nan,1
768,551,nan,1,767,551,3,1,798,714,nan,1,1313,45,nan,1,669,597,nan,1,774,635,nan,1,831,271,nan,1,668,485,nan,1
nan,nan,nan,1,nan,nan,3,1,809,723,nan,1,1313,45,nan,1,666,610,nan,1,786,635,nan,1,847,306,nan,1,678,487,nan,1
nan,nan,nan,1,nan,nan,5,1,820,730,nan,1,1313,45,nan,1,661,620,nan,1,800,657,nan,1,852,325,nan,1,678,490,nan,1
nan,nan,31,1,nan,nan,nan,1,831,736,nan,1,1313,45,nan,1,656,628,nan,1,807,664,nan,1,850,328,nan,1,677,490,nan,1
nan,nan,nan,1,nan,nan,9,1,844,738,nan,1,1313,45,nan,1,652,640,nan,1,807,666,nan,1,845,326,nan,1,680,490,nan,1
nan,nan,nan,1,nan,nan,nan,1,855,729,nan,1,1313,45,nan,1,654,654,nan,1,814,649,nan,1,824,319,nan,1,682,490,nan,1
nan,nan,5,1,nan,nan,nan,1,860,714,nan,1,1313,45,nan,1,661,666,nan,1,851,633,nan,1,837,333,nan,1,677,489,nan,1
nan,nan,nan,1,nan,nan,1,1,nan,nan,nan,1,1709,362,nan,1,672,674,nan,1,882,639,nan,1,851,342,nan,1,661,489,nan,1
nan,nan,nan,1,1662,413,nan,1,852,660,nan,1,1403,487,nan,1,684,680,nan,1,893,645,nan,1,855,355,nan,1,648,486,nan,1
1752,158,nan,1,1351,526,nan,1,852,656,nan,1,1115,591,nan,1,685,681,nan,1,901,653,nan,1,860,371,nan,1,649,486,nan,1
1648,175,43,1,1072,617,5,1,852,655,nan,1,891,664,nan,1,688,677,nan,1,nan,nan,nan,1,861,371,nan,1,661,489,nan,1
1589,185,41,1,862,676,nan,1,nan,nan,nan,1,817,686,nan,1,688,677,nan,1,901,678,nan,1,871,375,nan,1,661,490,nan,1
1557,192,91,1,856,686,6,1,900,637,nan,1,nan,nan,nan,1,686,675,28,1,893,691,2,1,882,368,6,1,661,489,6,1
1505,195,4,1,891,685,6,1,977,605,nan,1,828,702,nan,1,672,672,28,1,nan,nan,28,1,892,367,nan,1,660,490,6,1
1466,198,4,1,926,686,63,1,1075,561,nan,1,842,728,nan,1,650,674,2,1,nan,nan,28,1,892,374,8,1,660,495,nan,1
934,687,4,1,933,687,63,1,1195,502,nan,1,858,740,nan,1,653,673,2,1,nan,nan,0,1,892,383,8,1,660,495,9,1
1404,209,4,1,933,687,63,1,1333,429,nan,1,872,743,nan,1,659,676,28,1,822,743,nan,1,912,406,9,1,660,492,9,1
1381,214,45,1,932,687,63,1,1477,345,nan,1,880,736,nan,1,657,686,2,1,822,741,4,1,917,443,9,1,660,489,nan,1
1368,214,46,1,932,687,69,1,1607,262,nan,1,871,742,nan,1,665,687,nan,1,799,747,nan,1,922,456,40,1,655,494,6,1
1334,223,43,1,932,687,1,1,1702,189,nan,1,859,743,nan,1,675,682,2,1,759,754,nan,1,932,457,41,1,657,496,6,1
1296,232,63,1,932,687,1,1,1750,138,nan,1,850,741,nan,1,677,690,2,1,761,751,45,1,925,461,41,1,662,493,nan,1
1260,234,6,1,932,687,3,1,1756,127,nan,1,838,736,nan,1,673,686,nan,1,761,751,48,1,916,464,42,1,672,491,9,1
1226,235,53,1,920,687,3,1,1760,121,nan,1,839,720,nan,1,678,681,nan,1,761,751,49,1,905,488,44,1,672,491,9,1
1204,235,65,1,886,690,3,1,1766,101,nan,1,860,707,nan,1,678,681,4,1,761,751,0,1,902,525,46,1,671,491,2,1
1185,237,6,1,1185,237,3,1,1755,93,nan,1,872,692,nan,1,677,682,nan,1,761,751,nan,1,886,555,48,1,671,491,2,1
1167,240,6,1,1167,240,3,1,1741,101,nan,1,865,685,nan,1,677,682,nan,1,761,751,nan,1,874,585,61,1,671,491,26,1
1155,242,69,1,842,685,3,1,1715,120,nan,1,856,684,nan,1,673,686,8,1,761,751,2,1,859,617,64,1,671,491,2,1
1139,245,69,1,1138,245,3,1,1689,146,nan,1,843,693,nan,1,665,687,8,1,761,751,3,1,853,633,5,1,679,489,26,1
1119,248,69,1,1119,248,3,1,1664,164,nan,1,829,692,nan,1,670,685,7,1,761,751,3,1,855,631,66,1,689,488,26,1
1098,261,69,1,1097,261,3,1,1630,176,nan,1,819,689,nan,1,674,685,8,1,761,751,4,1,858,630,66,1,700,490,26,1
1072,293,66,1,1071,293,3,1,1606,176,nan,1,816,695,nan,1,676,683,8,1,761,751,5,1,853,647,nan,1,714,493,2,1
1048,325,61,1,1047,325,3,1,1571,176,nan,1,814,694,nan,1,675,679,4,1,761,751,5,1,846,679,nan,1,728,496,26,1
1035,348,61,1,1034,348,nan,1,1534,177,nan,1,nan,nan,nan,1,674,674,4,1,761,751,8,1,839,703,68,1,737,499,26,1
1024,362,61,1,821,677,nan,1,1498,176,nan,1,nan,nan,nan,1,677,672,40,1,761,751,0,1,840,711,69,1,745,506,29,1
1008,372,63,1,821,677,3,1,1466,186,nan,1,nan,nan,nan,1,675,675,4,1,761,751,8,1,761,737,69,1,752,518,29,1
1003,358,63,1,821,677,3,1,1438,193,nan,1,1413,158,nan,1,661,694,4,1,761,751,8,1,761,737,60,1,756,531,6,1
1003,342,63,1,821,677,3,1,1416,205,nan,1,nan,nan,nan,1,648,726,47,1,761,751,8,1,761,737,61,1,763,543,nan,1
1004,328,63,1,821,677,3,1,1397,218,nan,1,nan,nan,nan,1,622,714,0,1,761,751,8,1,773,555,61,1,775,568,nan,1
1002,320,63,1,821,677,3,1,1382,219,nan,1,nan,nan,nan,1,602,706,4,1,761,751,8,1,761,737,64,1,782,600,nan,1
989,335,65,1,821,677,3,1,1350,228,nan,1,nan,nan,nan,1,594,707,4,1,761,751,8,1,761,737,65,1,783,630,nan,1
954,360,6,1,821,677,3,1,1318,244,nan,1,nan,nan,nan,1,595,699,5,1,761,751,8,1,776,643,65,1,778,656,nan,1
920,387,6,1,821,677,3,1,1291,261,nan,1,nan,nan,nan,1,596,680,62,1,761,751,8,1,769,651,66,1,770,664,nan,1
897,412,6,1,821,677,3,1,1269,269,nan,1,nan,nan,nan,1,588,651,6,1,761,751,8,1,764,661,61,1,765,674,nan,1
891,420,nan,1,821,677,nan,1,1268,266,nan,1,1320,45,nan,1,596,640,4,1,761,751,nan,1,761,737,nan,1,758,676,1,1
894,417,nan,1,821,677,nan,1,1272,261,nan,1,1313,45,nan,1,611,635,4,1,761,751,nan,1,761,737,nan,1,754,679,nan,1
895,413,3,1,895,414,nan,1,1272,260,nan,1,1313,45,nan,1,629,633,4,1,1658,173,nan,1,815,668,nan,1,753,685,nan,1
896,412,1,1,896,412,nan,1,1269,262,nan,1,1313,45,nan,1,660,632,4,1,1658,173,nan,1,810,672,nan,1,760,690,nan,1
898,419,nan,1,897,419,nan,1,nan,nan,nan,1,1313,45,nan,1,685,648,4,1,1658,173,nan,1,810,671,nan,1,687,661,nan,1
903,425,nan,1,902,425,nan,1,nan,nan,nan,1,1313,45,nan,1,696,626,4,1,1658,173,nan,1,815,665,nan,1,nan,nan,nan,1
922,393,3,1,nan,nan,nan,1,nan,nan,nan,1,1313,45,nan,1,716,612,4,1,1658,173,nan,1,825,650,nan,1,792,720,nan,1
957,370,3,1,821,677,nan,1,nan,nan,nan,1,1313,45,nan,1,732,607,4,1,1658,173,nan,1,847,624,nan,1,809,716,nan,1
990,366,4,1,821,677,nan,1,nan,nan,nan,1,1313,45,nan,1,745,608,4,1,1658,173,nan,1,884,616,nan,1,823,709,nan,1
1002,366,4,1,1002,367,nan,1,1110,257,nan,1,1313,45,nan,1,761,610,4,1,1658,173,nan,1,903,603,nan,1,835,712,nan,1
1000,368,nan,1,999,368,nan,1,1095,260,nan,1,1313,45,nan,1,776,604,4,1,1658,173,nan,1,894,608,nan,1,834,711,nan,1
997,369,nan,1,996,369,nan,1,1079,281,nan,1,1313,45,nan,1,788,594,4,1,17,769,nan,1,856,628,nan,1,833,713,nan,1
995,369,nan,1,995,369,nan,1,1058,311,nan,1,1313,45,nan,1,801,590,4,1,85,756,nan,1,823,622,nan,1,832,716,nan,1
1005,370,nan,1,821,677,nan,1,1041,314,nan,1,1313,45,nan,1,812,582,4,1,130,748,nan,1,831,705,nan,1,832,717,nan,1
1010,369,nan,1,1010,369,41,1,1037,285,nan,1,1313,45,nan,1,813,565,4,1,148,762,nan,1,839,697,nan,1,840,710,nan,1
1009,369,nan,1,1008,369,4,1,1039,251,nan,1,1313,45,nan,1,812,552,4,1,145,788,nan,1,811,516,nan,1,842,697,nan,1
1007,369,nan,1,1006,369,45,1,1052,266,nan,1,1313,45,nan,1,823,555,4,1,135,801,nan,1,804,504,nan,1,838,675,nan,1
990,375,nan,1,nan,nan,45,1,1064,305,nan,1,1313,45,nan,1,828,565,4,1,117,799,nan,1,808,502,nan,1,831,658,nan,1
971,385,nan,1,971,385,4,1,1067,342,nan,1,826,690,nan,1,817,564,4,1,102,803,nan,1,812,514,nan,1,820,648,nan,1
972,372,nan,1,972,372,4,1,1066,374,nan,1,1313,45,nan,1,91,798,4,1,93,812,nan,1,820,546,nan,1,808,642,nan,1
1002,344,nan,1,1001,344,49,1,1055,396,nan,1,1313,45,nan,1,835,531,4,1,107,823,nan,1,828,558,nan,1,806,641,nan,1
1030,311,3,1,1029,311,nan,1,1051,401,nan,1,1313,45,nan,1,832,497,4,1,157,822,nan,1,814,560,nan,1,810,619,nan,1
1048,280,3,1,1048,280,nan,1,1051,406,nan,1,1313,45,nan,1,840,467,4,1,196,826,nan,1,837,563,nan,1,819,599,nan,1
1057,265,1,1,1056,265,51,1,1052,413,nan,1,1313,45,nan,1,857,443,nan,1,216,823,nan,1,866,570,nan,1,834,592,nan,1
